,molecule_chembl_id,canonical_smiles,pIC50
1487,CHEMBL2408563,CC1(C)CC(=O)c2cnc(Nc3ccc(Cl)cc3)nc2C1,7.46344155742847
1488,CHEMBL2408561,N#Cc1cccc(Nc2ncc3c(n2)CCCC3=O)c1,6.032920265855503
1493,CHEMBL2418199,c1ccc(-c2nc3ccc(NC4CCCCC4)nc3o2)cc1,5.595303090589227
1494,CHEMBL2418203,c1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,5.86239272949537
1495,CHEMBL2418209,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,6.0508540475800565
1496,CHEMBL2418204,Fc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,6.17711305216585
1497,CHEMBL2418213,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,6.446238301609996
1498,CHEMBL2418210,c1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,6.448550002027125
1499,CHEMBL2418208,Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,6.475603877896158
1500,CHEMBL2418205,Fc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,6.565750547603525
1501,CHEMBL2418206,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3o2)cc1,6.568153954301274
1502,CHEMBL2418207,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2o1,6.573326111978627
1503,CHEMBL2418212,Clc1ccccc1-c1nc2ccc(N3CCCCC3)nc2s1,6.76598918241282
1504,CHEMBL2418211,Fc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,7.576754126063192
1509,CHEMBL2417755,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,6.468521082957745
1510,CHEMBL2417754,CN1N=C(c2ccc(O)cc2O)CC1c1cccc(Cl)c1,6.7447274948966935
1511,CHEMBL2417753,CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1Cl,6.522878745280337
1512,CHEMBL2417750,Cc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C,5.690369832574101
1513,CHEMBL2417749,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(F)cc1,6.309803919971486
1514,CHEMBL2417747,CN1N=C(c2ccc(O)cc2O)CC1c1ccccc1F,5.412289034981089
1515,CHEMBL2417775,CN1N=C(c2ccc(O)cc2)CC1c1ccc(Cl)cc1,5.578396073130169
1516,CHEMBL2417774,CN1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,5.684029654543083
1517,CHEMBL2417773,CN1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl,4.981299501333757
1518,CHEMBL2417772,Cc1ccc(C2CC(c3ccc(O)cc3)=NN2C)cc1,5.718966632752273
1519,CHEMBL2417771,Cc1cccc(C2CC(c3ccc(O)cc3)=NN2C)c1,5.2380721615794705
1520,CHEMBL2417770,Cc1ccccc1C1CC(c2ccc(O)cc2)=NN1C,4.697236291527018
1521,CHEMBL2417769,CN1N=C(c2ccc(O)cc2)CC1c1ccc(F)cc1,5.437707135543525
1522,CHEMBL2417768,CN1N=C(c2ccc(O)cc2)CC1c1cccc(F)c1,5.498940737782249
1523,CHEMBL2417767,CN1N=C(c2ccc(O)cc2)CC1c1ccccc1F,5.517126416391246
1524,CHEMBL2417766,CN1N=C(c2ccc(O)cc2)CC1c1ccccc1,4.5718652059712115
1525,CHEMBL2417765,CN1N=C(c2ccccc2)CC1c1ccc(Cl)cc1,5.403402904373539
1526,CHEMBL2417764,CN1N=C(c2ccccc2)CC1c1cccc(Cl)c1,6.075720713938118
1527,CHEMBL2417763,CN1N=C(c2ccccc2)CC1c1ccccc1Cl,5.437707135543525
1528,CHEMBL2417762,Cc1ccc(C2CC(c3ccccc3)=NN2C)cc1,8.017728766960431
1529,CHEMBL2417761,Cc1cccc(C2CC(c3ccccc3)=NN2C)c1,6.958607314841775
1530,CHEMBL2417760,Cc1ccccc1C1CC(c2ccccc2)=NN1C,6.958607314841775
1531,CHEMBL2417759,CN1N=C(c2ccccc2)CC1c1ccc(F)cc1,6.853871964321762
1532,CHEMBL2417758,CN1N=C(c2ccccc2)CC1c1cccc(F)c1,7.221848749616356
1533,CHEMBL2417757,CN1N=C(c2ccccc2)CC1c1ccccc1F,6.552841968657781
1534,CHEMBL2417756,CN1N=C(c2ccccc2)CC1c1ccccc1,6.920818753952375
1535,CHEMBL2420792,O=C(/C=C/c1ccc(Br)o1)c1ccc(F)cc1,6.265200170411153
1536,CHEMBL1269118,O=C(/C=C/c1ccco1)c1ccc(F)cc1,5.115204636051019
1537,CHEMBL2420791,O=C(/C=C/c1ccc(Br)o1)c1cccc(Cl)c1,6.686132779630847
1538,CHEMBL2420790,O=C(/C=C/c1ccc(Cl)o1)c1cccc(Cl)c1,6.7594507517174005
1539,CHEMBL2420789,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1,6.46344155742847
1540,CHEMBL2420788,COc1cccc(/C=C/C(=O)c2ccc(C)o2)c1,5.554395796726403
1541,CHEMBL2420787,Cc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)o1,6.560667306169737
1542,CHEMBL2420786,Cc1ccc(C(=O)/C=C/c2cccc(C(F)(F)F)c2)o1,6.540607512240769
1543,CHEMBL2420785,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)o1,6.698970004336019
1544,CHEMBL1438596,Cc1ccc(C(=O)/C=C/c2ccc(F)cc2)o1,6.0343280287798935
1545,CHEMBL2420784,Cc1ccc(C(=O)/C=C/c2cccc(F)c2)o1,6.208309350979882
1546,CHEMBL1344767,Cc1ccc(C(=O)/C=C/c2ccc(Br)cc2)o1,6.150580586203101
1547,CHEMBL2420783,Cc1ccc(C(=O)/C=C/c2cccc(Br)c2)o1,6.347753658996677
1548,CHEMBL2420694,Cc1ccc(C(=O)/C=C/c2ccc(Cl)cc2)o1,6.210419287835575
1549,CHEMBL2420693,Cc1ccc(C(=O)/C=C/c2cccc(Cl)c2)o1,6.309803919971486
1550,CHEMBL2420794,COc1cccc(/C=C/C(=O)c2ccco2)c1,5.494850021680094
1551,CHEMBL2420793,O=C(/C=C/c1cccc(Cl)c1)c1ccco1,5.6777807052660805
1552,CHEMBL2377627,O=C(/C=C/c1cccc(Cl)c1)c1ccccc1,6.276544327964814
1553,CHEMBL2426048,C#CCNCC(O)COc1ccc(-c2ccccc2)cc1,7.221848749616356
1554,CHEMBL2426047,C#CCN(C)CCCOc1cccc(NC(=O)c2ccccc2)c1,7.0
1555,CHEMBL2426046,C#CCNCCCOc1cccc(NC(=O)c2ccccc2)c1,6.698970004336019
1556,CHEMBL2426045,C#CCNCCCOc1cccc(C(=O)NCc2ccccc2)c1,5.2441251443275085
1557,CHEMBL2426044,C#CCNCCCOc1cccc(C(=O)NC(C)C)c1,4.769551078621726
1561,CHEMBL2430710,O=C1CCc2cc(O)ccc2N1,3.696803942579511
1562,CHEMBL2430709,O=C1CCc2ccc(OCCCc3ccccc3)cc2N1,6.886056647693163
1563,CHEMBL2430708,O=C1CCc2ccc(OCCc3ccccc3)cc2N1,6.718966632752273
1564,CHEMBL2430707,O=C1CCc2ccc(OCc3cccc(Br)c3)cc2N1,8.537602002101044
1565,CHEMBL2430706,O=C1CCc2ccc(OCc3cccc(Cl)c3)cc2N1,8.207608310501746
1566,CHEMBL145059,O=C1CCc2ccc(OCc3ccccc3)cc2N1,7.42021640338319
1567,CHEMBL2430705,O=C1CCc2cc(OCCCc3ccccc3)ccc2N1,6.546681659952962
1568,CHEMBL2430704,O=C1CCc2cc(OCCc3ccccc3)ccc2N1,5.632644078973981
1569,CHEMBL2430703,O=C1CCc2cc(OCc3cccc(Br)c3)ccc2N1,7.0655015487564325
1570,CHEMBL2430702,O=C1CCc2cc(OCc3cccc(Cl)c3)ccc2N1,6.2076083105017466
1571,CHEMBL172856,O=C1CCc2cc(OCc3ccccc3)ccc2N1,5.396855627379818
1573,CHEMBL2334501,Cc1ccc(Cn2cc(CSC(=S)N3CCN(C(=O)OC(C)(C)C)CC3)nn2)cc1,2.9030899869919438
1574,CHEMBL2334497,CC(C)(C)OC(=O)N1CCN(C(=S)SCc2cn(Cc3ccccc3F)nn2)CC1,3.1019882612024983
1575,CHEMBL2023192,C#CCN[C@H]1c2ccccc2C[C@@H]1F,7.568636235841013
1578,CHEMBL2442536,[2H]C([2H])(C#C)N[C@@H]1c2ccccc2C[C@H]1F,6.761953896871205
1580,CHEMBL2396876,COc1ccc2c(c1)C=C(/C=C/C(=O)c1ccccc1OC)CO2,6.494850021680094
1582,CHEMBL2396879,COc1cc(OC)cc(C(=O)/C=C/C2=Cc3cc(Br)ccc3OC2)c1,4.778064400171995
1583,CHEMBL2396878,COc1ccccc1C(=O)/C=C/C1=Cc2cc(Br)ccc2OC1,4.368860749743189
1584,CHEMBL2396877,COc1cccc(C(=O)/C=C/C2=Cc3cc(Br)ccc3OC2)c1,4.445389714773836
1586,CHEMBL2396880,COc1cc(/C=C/C(=O)C2=Cc3cc(OC)ccc3OC2)cc(OC)c1,4.73754891026957
1627,CHEMBL450675,COc1ccc(/C=C2\COc3cc(O)ccc3C2=O)cc1,5.97469413473523
1628,CHEMBL3093172,COc1ccc(CC2COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,5.954677021213342
1629,CHEMBL3093171,COc1ccc(/C=C2\COc3cc(OCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc3C2=O)cc1,5.806875401645538
1630,CHEMBL3093170,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)ccc3C2=O)cc1,5.866461091629782
1631,CHEMBL3093168,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1OC,4.704872914747809
1632,CHEMBL3093167,COc1ccccc1/C=C1\COc2cc(OCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc2C1=O,5.747146969020107
1633,CHEMBL3093166,COc1cccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)c1,5.657577319177793
1634,CHEMBL3093181,O=C1/C(=C/c2ccc(Cl)cc2)COc2cc(OCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc21,4.8124792791635365
1635,CHEMBL3093180,O=C1/C(=C/c2ccc(F)cc2)COc2cc(OCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccc21,5.962573502059376
1636,CHEMBL3093179,Cc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,5.906578314837765
1637,CHEMBL3093178,CN(C)c1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,5.987162775294828
1638,CHEMBL3093177,COc1ccc(/C=C2\COc3cc(OCCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,5.464705879957229
1639,CHEMBL3093176,COc1ccc(/C=C2\COc3cc(OCCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,6.359518563029578
1640,CHEMBL3093175,COc1ccc(/C=C2\COc3cc(OCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,6.285670240254767
1641,CHEMBL3093174,COc1ccc(/C=C2\COc3cc(OCCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,6.396855627379818
1642,CHEMBL3093173,COc1ccc(/C=C2\COc3cc(OCCCCCNc4c5c(nc6ccccc46)CCCC5)ccc3C2=O)cc1,5.935542010773082
1645,CHEMBL3093223,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(CCC)c1=O,5.443697499232712
1646,CHEMBL3093222,CCCn1c(=O)c2c(nc3n2CCCN3CCC(=O)N2CCN(c3ccccc3)CC2)n(CCC)c1=O,5.0
1647,CHEMBL3091481,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(OC)cc3)CC2)n(CCC)c1=O,5.0
1648,CHEMBL3093221,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n(CCC)c1=O,5.525783735923745
1649,CHEMBL3093220,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccccc3)CC2)n(CCC)c1=O,5.0
1650,CHEMBL3093219,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)n(CCC)c1=O,5.0
1651,CHEMBL3093218,CCCn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccccc3)CC2)n(CCC)c1=O,5.0
1652,CHEMBL3093217,COc1ccc(CN2CCN(C(=O)CN3CCCn4c3nc3c4c(=O)n(C)c(=O)n3C)CC2)cc1,5.0
1653,CHEMBL3093216,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(C(F)(F)F)cc3)CC2)n(C)c1=O,5.458420756053419
1654,CHEMBL3093215,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccc(Cl)cc3)CC2)n(C)c1=O,5.0
1655,CHEMBL3093214,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(Cc3ccccc3)CC2)n(C)c1=O,5.0
1656,CHEMBL3093241,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccc(Cl)cc3)CC2)n(C)c1=O,5.657577319177793
1657,CHEMBL3093240,Cn1c(=O)c2c(nc3n2CCCN3CC(=O)N2CCN(c3ccccc3)CC2)n(C)c1=O,5.0
1658,CHEMBL3093239,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)c(Cl)c2)n(C)c1=O,7.060980223551334
1659,CHEMBL239230,Cn1c(=O)c2c(nc3n2CCCN3CCc2ccc(Cl)cc2)n(C)c1=O,6.204815410317576
1660,CHEMBL3093238,Cn1c(=O)c2c(nc3n2CCCN3CCc2cccc(Cl)c2)n(C)c1=O,5.8696662315049934
1661,CHEMBL3093237,Cn1c(=O)c2c(nc3n2CCCN3Cc2cc(Cl)cc(Cl)c2)n(C)c1=O,6.714442690992226
1662,CHEMBL3093236,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)c(Cl)c2)n(C)c1=O,7.201349354554731
1663,CHEMBL241617,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)cc2)n(C)c1=O,6.661543506395395
1664,CHEMBL241618,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,6.46344155742847
1665,CHEMBL3093235,Cn1c(=O)c2c(nc3n2CCCN3c2cc(Cl)cc(Cl)c2)n(C)c1=O,5.0
1666,CHEMBL3093234,Cn1c(=O)c2c(nc3n2CCCN3c2ccc(Cl)c(Cl)c2)n(C)c1=O,5.0
1667,CHEMBL3093233,Cn1c(=O)c2c(nc3n2CCCN3c2ccc(Cl)cc2)n(C)c1=O,5.0
1668,CHEMBL3093232,Cn1c(=O)c2c(nc3n2CCCN3c2cccc(Cl)c2)n(C)c1=O,5.304518323509803
1669,CHEMBL3093231,CCn1c(=O)c2c(nc3n2CCCN3CCN2CCCCC2)n(CC)c1=O,5.0
1670,CHEMBL3093230,CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(CC)c1=O,5.429457060118103
1671,CHEMBL3093229,CCn1c(=O)c2c(nc3n2CCCN3CCc2cc(OC)c(OC)c(OC)c2)n(CC)c1=O,5.0
1672,CHEMBL3093228,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)c(OC)c2)n(CC)c1=O,5.231361898752385
1673,CHEMBL3093227,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)cc2)n(CC)c1=O,5.3223930472795065
1674,CHEMBL3093226,CCn1c(=O)c2c(nc3n2CCCN3CCc2cccc(OC)c2)n(CC)c1=O,5.0
1675,CHEMBL3093225,CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2OC)n(CC)c1=O,5.486782399932061
1676,CHEMBL3093224,CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(CC)c1=O,5.1944991418416
1677,CHEMBL3093326,CCn1c(=O)c2c(nc3n2CCCN3c2ccc(O)cc2)n(CC)c1=O,5.0
1678,CHEMBL3093325,CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(CC)c1=O,5.0
1679,CHEMBL3093324,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCN(Cc3ccccc3)CC2)n(C)c1=O,5.0
1680,CHEMBL3093323,C#CCn1c(=O)c2c(nc3n2CCCN3CC2CCCCC2)n(C)c1=O,5.0
1681,CHEMBL3093322,C#CCn1c(=O)c2c(nc3n2CCCN3CC2CCCO2)n(C)c1=O,5.0
1682,CHEMBL3093321,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCCCC2)n(C)c1=O,5.0
1683,CHEMBL3091482,C#CCn1c(=O)c2c(nc3n2CCCN3C2CCC2)n(C)c1=O,5.0
1684,CHEMBL3093320,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2cccs2)n(C)c1=O,5.0
1685,CHEMBL3093319,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2cc(OC)c(OC)c(OC)c2)n(C)c1=O,5.0
1686,CHEMBL3093318,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(OC)cc2)n(C)c1=O,5.0
1687,CHEMBL3093317,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccc(O)cc2)n(C)c1=O,5.0
1688,CHEMBL3093316,C#CCn1c(=O)c2c(nc3n2CCCN3CCc2ccccc2)n(C)c1=O,5.0
1689,CHEMBL3093315,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccs2)n(C)c1=O,5.0
1690,CHEMBL3093314,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccnc2)n(C)c1=O,5.0
1691,CHEMBL3093313,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccc(OC)cc2)n(C)c1=O,5.0
1692,CHEMBL3093312,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2cccc(OC)c2)n(C)c1=O,5.0
1693,CHEMBL3093311,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2OC)n(C)c1=O,5.7447274948966935
1694,CHEMBL3093310,C#CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,5.424812155072339
1695,CHEMBL3093333,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(C(C)C)cc2)n(C)c1=O,5.0
1696,CHEMBL3093332,C#CCn1c(=O)c2c(nc3n2CCCN3c2cc(OC)cc(OC)c2)n(C)c1=O,5.0
1697,CHEMBL3093331,C#CCn1c(=O)c2c(nc3n2CCCN3c2cccc(Br)c2)n(C)c1=O,5.0
1698,CHEMBL3093330,C#CCn1c(=O)c2c(nc3n2CCCN3c2cccc(OC)c2)n(C)c1=O,5.0
1699,CHEMBL3093329,C#CCn1c(=O)c2c(nc3n2CCCN3c2ccc(F)cc2)n(C)c1=O,5.0
1700,CHEMBL282038,C#CCn1c(=O)c2c(ncn2C)n(C)c1=O,5.0
1702,CHEMBL3104250,C/C(=N\NC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,3.5228787452803374
1704,CHEMBL199600,O=C(N/N=C/c1ccccc1O)c1ccc(O)cc1,5.886056647693163
1705,CHEMBL3108952,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(O)c3ncccc23)cc1,4.0915149811213505
1706,CHEMBL3108958,N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccnc(-c3cc(C(=O)O)ccn3)c2)cc1,4.327902142064283
1707,CHEMBL3108959,COC(=O)c1ccnc(-c2cc(C(=O)Nc3ccc([C@@H]4C[C@H]4N)cc3)ccn2)c1,4.363512103646634
1710,CHEMBL3113648,O=c1oc2ccc(OCc3ccccc3)cc2cc1CN1CCCC1,4.0
1711,CHEMBL3113647,CCCOc1ccc2oc(=O)c(CN3CCCC3)cc2c1,4.651695136951839
1712,CHEMBL3113646,COc1ccc2oc(=O)c(CN3CCCC3)cc2c1,4.0
1713,CHEMBL3113645,O=c1oc2ccc(O)cc2cc1CN1CCCC1,4.0
1714,CHEMBL3113644,Nc1ccc2oc(=O)c(CN3CCCC3)cc2c1,4.0
1715,CHEMBL3113643,O=c1oc2ccc(OC(F)(F)F)cc2cc1CN1CCCC1,4.0
1716,CHEMBL3113642,O=c1oc2ccc(C(F)(F)F)cc2cc1CN1CCCC1,4.0
1717,CHEMBL3113641,O=c1oc2ccc([N+](=O)[O-])cc2cc1CN1CCCC1,4.0
1718,CHEMBL3113640,O=c1oc2ccccc2cc1CN1CCCC1,4.0
1719,CHEMBL3112600,CCCCOc1ccc2oc(=O)c(CNCC)cc2c1,5.134303940083929
1720,CHEMBL3113639,CCCNCc1cc2ccccc2oc1=O,4.20551195334083
1721,CHEMBL3113638,O=C(O)c1cc2cc([N+](=O)[O-])ccc2oc1=O,7.709965388637482
1722,CHEMBL3121773,C#CCCCCOc1ccc2c(c1)NC(=O)CC2,7.279014255846261
1723,CHEMBL3121867,C#CCNCCOc1ccc2ccc(=O)oc2c1,6.069560405233299
1724,CHEMBL3121866,C#CCNCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,6.423658649794207
1725,CHEMBL3121865,CCCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,9.057991946977687
1726,CHEMBL3121864,COC(=O)c1cc2cc(OC/C=C(\C)CCC=C(C)C)ccc2oc1=O,6.488116639021126
1727,CHEMBL3121863,COC(=O)c1cc2ccc(OC/C=C(\C)CCC=C(C)C)cc2oc1=O,7.102922996790579
1728,CHEMBL3121862,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,7.8696662315049934
1729,CHEMBL3121796,COC(=O)c1cc2cc(OCCc3ccc(Cl)cc3)ccc2oc1=O,6.920818753952375
1730,CHEMBL3121795,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,8.85078088734462
1731,CHEMBL3121794,COC(=O)c1cc2cc(OCc3cccc(Cl)c3)ccc2oc1=O,7.501689446210399
1732,CHEMBL3121793,COC(=O)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,9.230622673923861
1733,CHEMBL3121792,C#CCCCCOc1ccc2cc(-c3ccc(OC)cc3)c(=O)oc2c1,8.528708288941061
1734,CHEMBL3121791,C#CCCCCOc1ccc2c(C)cc(=O)oc2c1,9.113509274827518
1735,CHEMBL3121790,C#CCCCCOc1ccc2ccc(=O)oc2c1,8.581698708680255
1736,CHEMBL3121789,C#CCCCCOc1ccc2oc(=O)c(NC(C)=O)cc2c1,7.607303046740334
1737,CHEMBL3121788,C#CCCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,7.379863945026242
1738,CHEMBL3121787,C#CCCCCOc1ccc2oc(=O)c(C(=O)c3ccc(OC)cc3)cc2c1,5.0
1739,CHEMBL3121786,C#CCCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,7.1732774798310075
1740,CHEMBL3121785,C#CCCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,6.910094888560602
1741,CHEMBL3121784,C#CCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,8.85078088734462
1742,CHEMBL3121783,C#CCCCOc1ccc2c(C)cc(=O)oc2c1,7.739928612014925
1743,CHEMBL3121782,C#CCCCOc1ccc2ccc(=O)oc2c1,7.037157318798758
1744,CHEMBL3121781,C#CCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,7.360513510731414
1745,CHEMBL3121780,C#CCCCOc1ccc2cc(C(=O)N3CCN(C(=O)OC(C)(C)C)CC3)c(=O)oc2c1,5.0
1746,CHEMBL3121779,C#CCCCOc1ccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc2c1,5.0
1747,CHEMBL3121778,C#CCCCOc1ccc2cc(C(=O)O)c(=O)oc2c1,5.0
1748,CHEMBL3121777,C#CCCCOc1ccc2cc(C(=O)c3ccc(OC)cc3)c(=O)oc2c1,6.2716462179787715
1749,CHEMBL3121776,C#CCCCOc1cccc2cc(C(=O)OC)c(=O)oc12,5.0
1750,CHEMBL3120181,C#CCCCOc1ccc2oc(=O)c(C(=O)OC)cc2c1,5.841637507904751
1751,CHEMBL3121775,C#CCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,7.084072788302884
1752,CHEMBL3121774,C#CCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,6.58838029403677
1753,CHEMBL3121868,C#CCOc1ccc2cc(C(=O)OC)c(=O)oc2c1,5.747146969020107
1754,CHEMBL3127966,Cn1c(CN2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1755,CHEMBL3127978,Cn1c(CNc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1756,CHEMBL3127977,Cn1c(CNCc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1757,CHEMBL3127976,Cn1c(CO)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1758,CHEMBL3127975,C#CCNC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,4.0
1759,CHEMBL3127974,Cn1c(C(=O)N2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1760,CHEMBL3127973,Cn1c(C(=O)Nc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1761,CHEMBL3127972,Cn1c(C(=O)NCc2ccccc2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1762,CHEMBL3127971,Cn1c(C(=O)O)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,4.0
1763,CHEMBL3127970,CCOC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,4.0
1764,CHEMBL3124971,COc1ccc2c(c1)cc(CNCc1ccccc1)n2C,4.0
1765,CHEMBL3127969,COc1ccc2c(c1)cc(C(=O)NCc1ccccc1)n2C,4.0
1766,CHEMBL3127968,C=CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,4.815308569182401
1767,CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,4.823908740944319
1768,CHEMBL3127967,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,6.823995608527747
1774,CHEMBL1929421,C#CCN(C)Cc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,7.4089353929735005
1776,CHEMBL165,Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1,4.5320960534772
1777,CHEMBL3133248,COc1cc(/C=C/c2ccc(OCCCCCCN3CCOCC3)cc2)cc(OC)c1,4.0
1778,CHEMBL3133247,COc1cc(/C=C/c2ccc(OCCCCCCN3CCC(O)CC3)cc2)cc(OC)c1,4.835647144215563
1779,CHEMBL3133246,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3C)cc2)cc(OC)c1,4.78807891569149
1780,CHEMBL3133245,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1,4.8474059220725305
1781,CHEMBL3133244,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCC3)cc2)cc(OC)c1,4.913996294381618
